"","plot","mean.height","height.2","mean.height.var","mean.height.rms","transect.length","mode.el","max.el","mode.2","max.can.ht","mean.max.ht","mean.vai","mean.peak.vai","deep.gaps","deep.gap.fraction","porosity","std.std","mean.std","rugosity","top.rugosity","plot","mean.return.ht","sd.return.ht","sky.fraction","cover.fraction","max.ht","scan.density","rumple","clumping.index","enl"
"1","MACp1t2.CSV",14.0641577465332,4.45565038529026,19.8528203559373,14.730634500821,30,13.0333333333333,4.7223505267591,5.72642593796414,120.414,25.4789,5.49426790624923,2.59861441524844,0,0,0.943526170798898,458.741287366877,15.6296681854041,14.6442739588224,20.4853248589292,"MACp1t2.CSV",12.1545428359317,5.86309859437389,10.0350642845216,89.9649357154784,120.414,399.4,14.8666666666667,0.780894111669464,17.2871246400658
