"siteID","plotID","date","subplotID","nestedSubplotID","tagID","stemDiameter","measurementHeight","basalDiameter","basalDiameterHeight","growthForm","stemStatus","VD1height","VD2height","maxCanopyDiameter","ninetyCanopyDiameter","canopyPosition","shrubShape","maxBaseCanopyDiameter","ninetyBaseCanopyDiameter","remarks","nestedSubplotArea1","nestedSubplotArea2","plotType","subtype"
"SCBI","SCBI_049",20150925,23,NA,"167",9.2,130,NA,NA,"smt",1,8.5,-1.1,NA,NA,NA,"",NA,NA,"",NA,NA,"tower","basePlot"
"SCBI","SCBI_049",20150925,41,NA,"162",1.3,10,NA,NA,"sms",1,1.3,0,1.3,1.2,NA,"icn",6,4,"2 stems",NA,NA,"tower","basePlot"
"SCBI","SCBI_049",20150925,41,NA,"162",1.2,10,NA,NA,"sms",1,NA,NA,NA,NA,NA,"",NA,NA,"b2",NA,NA,"tower","basePlot"
"SCBI","SCBI_049",20150925,41,NA,"168",1.2,10,NA,NA,"sap",1,1.1,0,NA,NA,NA,"",NA,NA,"",NA,NA,"tower","basePlot"
"SCBI","SCBI_050",20151015,23,4,"5085",15.1,130,NA,NA,"sbt",1,9.3,-1.3,NA,NA,NA,"",NA,NA,"",NA,NA,"tower","basePlot"
"SCBI","SCBI_050",20151015,23,4,"5086",62.2,130,NA,NA,"sbt",1,25.4,-1.2,NA,NA,NA,"",NA,NA,"",NA,NA,"tower","basePlot"
"SCBI","SCBI_050",20151015,23,2,"5087",22,130,NA,NA,"sbt",7,7.3,-1.5,NA,NA,NA,"",NA,NA,"",NA,NA,"tower","basePlot"
"SCBI","SCBI_050",20151015,23,3,"5088",16.9,130,NA,NA,"sbt",2,2.9,-1.2,NA,NA,NA,"",NA,NA,"Unknown Hardwood",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,1,"3903",NA,NA,NA,NA,"sms",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,1,"3905",NA,NA,NA,NA,"sap",8,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,1,"3907",NA,NA,NA,NA,"smt",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,1,"3908",NA,NA,NA,NA,"smt",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,1,"3909",NA,NA,NA,NA,"smt",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,1,"3910",NA,NA,NA,NA,"sis",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,1,"3911",NA,NA,NA,NA,"smt",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,1,"3912",NA,NA,NA,NA,"sms",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,1,"3913",NA,NA,NA,NA,"sis",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,1,"3914",NA,NA,NA,NA,"sis",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,1,"3915",NA,NA,NA,NA,"smt",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,1,"3916",NA,NA,NA,NA,"sms",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,1,"3917",NA,NA,NA,NA,"sms",8,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,1,"3918",2.4,10,NA,NA,"sms",7,1.7,0,1,0.5,NA,"icn",8,3,"3b",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,1,"3919",NA,NA,NA,NA,"sap",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,1,"3920",NA,NA,NA,NA,"sms",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,1,"3921",NA,NA,NA,NA,"sms",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,1,"3922",NA,NA,NA,NA,"sms",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,1,"3923",NA,NA,NA,NA,"sms",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,1,"3924",NA,NA,NA,NA,"sis",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3814",NA,NA,NA,NA,"sis",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3816",NA,NA,NA,NA,"smt",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3817",NA,NA,NA,NA,"smt",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3819",NA,NA,NA,NA,"sap",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3820",NA,NA,NA,NA,"smt",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3821",NA,NA,NA,NA,"sis",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3925",1.7,10,NA,NA,"sap",1,2,0,NA,NA,NA,"",NA,NA,"",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3926",1.3,10,NA,NA,"sap",1,1.5,0,NA,NA,NA,"",NA,NA,"",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3927",1.6,130,3.1,10,"sis",1,2.7,0,2.9,2.5,5,"icn",5,3,"",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3928",1.4,10,NA,NA,"sap",1,2.3,0,NA,NA,5,"",NA,NA,"",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3929",1.3,10,NA,NA,"sms",1,1.8,0,1.8,1,NA,"icn",3,2,"2b",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3930",1.3,10,NA,NA,"sap",1,1.7,0,NA,NA,NA,"",NA,NA,"",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3931",1.8,10,NA,NA,"sms",1,1.7,0,2,1.9,5,"icn",8,5,"4b",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3932",NA,NA,NA,NA,"sms",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3933",NA,NA,NA,NA,"sis",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3934",NA,NA,NA,NA,"sms",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3936",NA,NA,NA,NA,"sms",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3937",NA,NA,NA,NA,"sap",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3938",NA,NA,NA,NA,"sms",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3939",NA,NA,NA,NA,"sms",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3940",NA,NA,NA,NA,"sms",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3941",NA,NA,NA,NA,"sap",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3942",NA,NA,NA,NA,"sms",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3943",NA,NA,NA,NA,"sms",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3944",NA,NA,NA,NA,"smt",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3945",NA,NA,NA,NA,"sms",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3946",NA,NA,NA,NA,"sms",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3947",NA,NA,NA,NA,"sms",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3948",NA,NA,NA,NA,"sap",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3949",NA,NA,NA,NA,"sap",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3950",NA,NA,NA,NA,"sms",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3951",NA,NA,NA,NA,"sap",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3952",NA,NA,NA,NA,"sap",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3953",NA,NA,NA,NA,"sms",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3954",NA,NA,NA,NA,"sms",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3955",NA,NA,NA,NA,"sap",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3956",NA,NA,NA,NA,"sap",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3957",NA,NA,NA,NA,"sap",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3958",NA,NA,NA,NA,"sap",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3959",NA,NA,NA,NA,"sms",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3960",NA,NA,NA,NA,"sap",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3961",NA,NA,NA,NA,"sap",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3962",NA,NA,NA,NA,"sap",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3963",NA,NA,NA,NA,"sms",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3964",NA,NA,NA,NA,"sap",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3965",NA,NA,NA,NA,"smt",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3966",NA,NA,NA,NA,"sap",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3967",NA,NA,NA,NA,"sms",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3968",1.2,10,NA,NA,"sms",1,1.6,0,1.1,1,NA,"icn",7,6,"2b",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3969",1.9,10,NA,NA,"sap",7,1.9,0,NA,NA,NA,"",NA,NA,"",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3970",14,10,NA,NA,"sap",1,1.2,0,NA,NA,NA,"",NA,NA,"",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3971",NA,NA,NA,NA,"sms",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3972",NA,NA,NA,NA,"sms",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3973",NA,NA,NA,NA,"sap",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3974",NA,NA,NA,NA,"sap",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3975",NA,NA,NA,NA,"sap",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3976",NA,NA,NA,NA,"",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3977",NA,NA,NA,NA,"sms",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3978",NA,NA,NA,NA,"sap",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3979",NA,NA,NA,NA,"sms",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3980",NA,NA,NA,NA,"sis",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3981",NA,NA,NA,NA,"sms",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3982",NA,NA,NA,NA,"sms",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3983",NA,NA,NA,NA,"sap",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3984",NA,NA,NA,NA,"sms",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3985",NA,NA,NA,NA,"sms",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3986",NA,NA,NA,NA,"sis",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3987",NA,NA,NA,NA,"sms",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3988",NA,NA,NA,NA,"sap",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3989",NA,NA,NA,NA,"sap",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3990",NA,NA,NA,NA,"sap",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3991",NA,NA,NA,NA,"sis",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3992",NA,NA,NA,NA,"sms",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3993",NA,NA,NA,NA,"sms",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3994",NA,NA,NA,NA,"sis",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3995",NA,NA,NA,NA,"sms",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3996",NA,NA,NA,NA,"sap",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3997",NA,NA,NA,NA,"sms",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3998",NA,NA,NA,NA,"sap",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"3999",NA,NA,NA,NA,"sap",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"4000",NA,NA,NA,NA,"sap",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"5001",NA,NA,NA,NA,"sms",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"5002",NA,NA,NA,NA,"sap",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"5003",NA,NA,NA,NA,"sap",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"5004",NA,NA,NA,NA,"smt",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"5005",NA,NA,NA,NA,"smt",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"5006",NA,NA,NA,NA,"sap",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"5007",NA,NA,NA,NA,"sap",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"5008",NA,NA,NA,NA,"sap",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,39,3,"5009",NA,NA,NA,NA,"sis",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,41,1,"3713",NA,NA,NA,NA,"sis",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,41,1,"3714",NA,NA,NA,NA,"sis",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,41,1,"3715",NA,NA,NA,NA,"sap",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,41,1,"3716",NA,NA,NA,NA,"sis",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,41,1,"3717",NA,NA,NA,NA,"sis",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,41,1,"3801",NA,NA,NA,NA,"sms",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,41,1,"3802",NA,NA,NA,NA,"sis",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,41,1,"3803",NA,NA,NA,NA,"sis",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,41,1,"3804",NA,NA,NA,NA,"sms",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,41,1,"3805",NA,NA,NA,NA,"sis",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,41,1,"3806",NA,NA,NA,NA,"sis",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,41,1,"3807",2,130,2.5,10,"sis",7,3.4,0,2.2,1.1,5,"icn",7,6,"",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,41,1,"3808",NA,NA,NA,NA,"sms",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,41,1,"3809",NA,NA,NA,NA,"sms",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,41,1,"3810",NA,NA,NA,NA,"sms",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,41,1,"3811",NA,NA,NA,NA,"sms",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,41,1,"3812",NA,NA,NA,NA,"sis",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,41,1,"3813",1.6,130,2.1,10,"sis",1,3.1,0,3.4,2.4,5,"icn",11,10,"5b",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,41,1,"3815",1.5,130,NA,NA,"smt",1,2.6,0,NA,NA,5,"",NA,NA,"",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,41,1,"3871",NA,NA,NA,NA,"smt",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,41,1,"3873",NA,NA,NA,NA,"sms",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,41,1,"3876",NA,NA,NA,NA,"sis",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,41,1,"3877",1.6,10,NA,NA,"sap",1,1.8,0,NA,NA,NA,"",NA,NA,"",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,41,1,"3878",2.8,130,3.8,10,"sis",1,2.6,0,4,3.6,5,"icn",26,12,"",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,41,1,"3879",NA,NA,NA,NA,"smt",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,41,1,"3880",NA,NA,NA,NA,"sis",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,41,1,"3882",NA,NA,NA,NA,"smt",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,41,1,"3883",NA,NA,NA,NA,"sap",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,41,1,"3884",NA,NA,NA,NA,"sms",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,41,1,"3885",NA,NA,NA,NA,"sms",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,41,1,"3886",NA,NA,NA,NA,"sms",3,NA,NA,NA,NA,NA,"",NA,NA,"dropped",NA,NA,"tower","basePlot"
"SCBI","SCBI_051",20151007,41,1,"3887",2.5,10,NA,NA,"sms",1,2.3,0,1.8,1.4,5,"icn",12,8,"",NA,NA,"tower","basePlot"
"SCBI","SCBI_050",20151015,23,4,"2993",1.1,10,NA,NA,"sms",1,NA,NA,NA,NA,NA,"",NA,NA,"b2",NA,NA,"tower","basePlot"
"SCBI","SCBI_050",20151015,23,4,"2993",1.1,10,NA,NA,"sms",1,NA,NA,NA,NA,NA,"",NA,NA,"b3",NA,NA,"tower","basePlot"
"SCBI","SCBI_050",20151015,23,4,"2993",1,10,NA,NA,"sms",1,NA,NA,NA,NA,NA,"",NA,NA,"b4; diameter changed from 1.1 to 1",NA,NA,"tower","basePlot"
"SCBI","SCBI_050",20151015,23,4,"2990",1.6,130,2,10,"sis",2,NA,NA,NA,NA,NA,"",NA,NA,"b2",NA,NA,"tower","basePlot"
"SCBI","SCBI_050",20151015,23,4,"2990",1.3,130,2.1,10,"sis",1,NA,NA,NA,NA,NA,"",NA,NA,"b3",NA,NA,"tower","basePlot"
"SCBI","SCBI_050",20151015,23,2,"2996",1.2,130,1.4,10,"sis",1,NA,NA,NA,NA,NA,"",NA,NA,"b2",NA,NA,"tower","basePlot"
"SCBI","SCBI_050",20151015,23,2,"3000",1.2,10,NA,NA,"sms",1,NA,NA,NA,NA,NA,"",NA,NA,"b2",NA,NA,"tower","basePlot"
"SCBI","SCBI_050",20151015,23,2,"3000",1.1,10,NA,NA,"sms",1,NA,NA,NA,NA,NA,"",NA,NA,"b3",NA,NA,"tower","basePlot"
"SCBI","SCBI_050",20151015,23,2,"5059",1,10,NA,NA,"sms",1,NA,NA,NA,NA,NA,"",NA,NA,"b2",NA,NA,"tower","basePlot"
